Order ID,Customer ID,Customer Name,Region,State or Province,City,Postal Code,Customer Segment,Order Priority,Ship Mode,Product Category,Product Sub-Category,Product Container,Product Name,Order Date,Ship Date,Discount,Unit Price,Discount Amount,Discount Price,Shipping Cost,Quantity
46434,949,Ernest Oh,West,California,Los Angeles,90049,Consumer,Critical,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Large Capacity Hanging Post Binders,4/1/2011,4/2/2011,0.06,24.95,1.50,23.45,2.99,34
58054,949,Ernest Oh,West,California,Los Angeles,90049,Consumer,High,Regular Air,Furniture,Office Furnishings,Small Box,Eldon® Wave Desk Accessories,1/4/2012,1/4/2012,0.04,2.08,0.08,2.00,5.33,29
51559,949,Ernest Oh,West,California,Los Angeles,90049,Consumer,Low,Regular Air,Office Supplies,Pens & Art Supplies,Small Pack,Boston 1799 Powerhouse™ Electric Pencil Sharpener,3/4/2013,3/13/2013,0.09,25.98,2.34,23.64,4.08,34
8257,949,Ernest Oh,West,California,Los Angeles,90049,Consumer,Low,Delivery Truck,Technology,Office Machines,Jumbo Drum,Epson DFX5000+ Dot Matrix Printer,3/22/2013,3/22/2013,0.05,1500.97,75.05,1425.92,29.7,5
8257,949,Ernest Oh,West,California,Los Angeles,90049,Consumer,Low,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 320,3/22/2013,3/29/2013,0.03,4.28,0.13,4.15,1.6,5
57092,949,Ernest Oh,West,California,Los Angeles,90049,Consumer,Critical,Regular Air,Technology,Telephones and Communication,Small Box,LX 677,5/1/2013,5/2/2013,0.03,110.99,3.33,107.66,8.99,38
32230,949,Ernest Oh,West,California,Los Angeles,90049,Consumer,High,Regular Air,Furniture,Office Furnishings,Wrap Bag,Eldon Radial Chair Mat for Low to Medium Pile Carpets,8/19/2013,8/20/2013,0.07,39.98,2.80,37.18,9.2,92
42848,949,Ernest Oh,West,California,Los Angeles,90049,Consumer,Not Specified,Regular Air,Office Supplies,Paper,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",10/6/2013,10/8/2013,0.01,7.64,0.08,7.56,5.83,105
5890,949,Ernest Oh,West,California,Los Angeles,90049,Consumer,High,Express Air,Technology,Telephones and Communication,Wrap Bag,Accessory21,11/3/2013,11/4/2013,0,20.99,0.00,20.99,0.99,151
89083,950,Jane Shah,Central,Minnesota,Prior Lake,55372,Consumer,Critical,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",1/2/2010,1/4/2010,0.06,40.98,2.46,38.52,2.99,1
89084,950,Jane Shah,Central,Minnesota,Prior Lake,55372,Consumer,Low,Delivery Truck,Technology,Office Machines,Jumbo Drum,Epson DFX5000+ Dot Matrix Printer,3/22/2010,3/22/2010,0.05,1500.97,75.05,1425.92,29.7,1
89084,950,Jane Shah,Central,Minnesota,Prior Lake,55372,Consumer,Low,Regular Air,Office Supplies,Paper,Small Box,Xerox 1910,3/22/2010,3/26/2010,0.02,48.04,0.96,47.08,5.09,5
89084,950,Jane Shah,Central,Minnesota,Prior Lake,55372,Consumer,Low,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 320,3/22/2010,3/29/2010,0.03,4.28,0.13,4.15,1.6,1
89091,950,Jane Shah,Central,Minnesota,Prior Lake,55372,Consumer,High,Express Air,Technology,Telephones and Communication,Wrap Bag,Accessory21,11/3/2013,11/4/2013,0,20.99,0.00,20.99,0.99,38
89085,951,Adam Barton,Central,Texas,Sulphur Springs,75482,Consumer,Critical,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,Large Capacity Hanging Post Binders,4/1/2011,4/2/2011,0.06,24.95,1.50,23.45,2.99,9
89086,951,Adam Barton,Central,Texas,Sulphur Springs,75482,Consumer,Critical,Regular Air,Technology,Telephones and Communication,Small Box,LX 677,5/1/2011,5/2/2011,0.03,110.99,3.33,107.66,8.99,11
89087,951,Adam Barton,Central,Texas,Sulphur Springs,75482,Consumer,High,Regular Air,Furniture,Office Furnishings,Small Box,Eldon® Wave Desk Accessories,1/4/2012,1/4/2012,0.04,2.08,0.08,2.00,5.33,7
89088,951,Adam Barton,Central,Texas,Sulphur Springs,75482,Consumer,Low,Regular Air,Office Supplies,Pens & Art Supplies,Small Pack,Boston 1799 Powerhouse™ Electric Pencil Sharpener,3/4/2013,3/13/2013,0.09,25.98,2.34,23.64,4.08,9
89089,951,Adam Barton,Central,Texas,Sulphur Springs,75482,Consumer,High,Regular Air,Furniture,Office Furnishings,Wrap Bag,Eldon Radial Chair Mat for Low to Medium Pile Carpets,8/19/2013,8/20/2013,0.07,39.98,2.80,37.18,9.2,23
89090,951,Adam Barton,Central,Texas,Sulphur Springs,75482,Consumer,Not Specified,Regular Air,Office Supplies,Paper,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",10/6/2013,10/8/2013,0.01,7.64,0.08,7.56,5.83,26
90773,953,Josephine Smith,East,Maine,West Scarborough,4070,Small Business,Low,Regular Air,Technology,Computer Peripherals,Small Pack,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack",2/26/2013,3/6/2013,0.02,4.77,0.10,4.67,2.39,1
90771,954,Tony Chandler,Central,Texas,Highland Village,75067,Small Business,Low,Regular Air,Office Supplies,Labels,Small Box,Self-Adhesive Address Labels for Typewriters by Universal,2/12/2010,2/21/2010,0.1,7.31,0.73,6.58,0.49,4
90771,954,Tony Chandler,Central,Texas,Highland Village,75067,Small Business,Low,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Turquoise Lead Holder with Pocket Clip,2/12/2010,2/12/2010,0.08,6.7,0.54,6.16,1.56,5
90772,954,Tony Chandler,Central,Texas,Highland Village,75067,Small Business,Low,Express Air,Technology,Computer Peripherals,Small Box,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",2/3/2011,2/10/2011,0,55.94,0.00,55.94,6.55,10
90772,954,Tony Chandler,Central,Texas,Highland Village,75067,Small Business,Low,Regular Air,Technology,Telephones and Communication,Small Pack,Accessory29,2/3/2011,2/10/2011,0.05,20.99,1.05,19.94,1.25,1
90773,954,Tony Chandler,Central,Texas,Highland Village,75067,Small Business,Low,Regular Air,Office Supplies,Paper,Small Box,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",2/26/2013,3/1/2013,0.02,11.19,0.22,10.97,5.03,10
90774,954,Tony Chandler,Central,Texas,Highland Village,75067,Small Business,Critical,Regular Air,Office Supplies,Rubber Bands,Wrap Bag,Staples Bulldog Clip,12/27/2013,12/29/2013,0.03,3.78,0.11,3.67,0.71,17
88000,956,Tom Wiley,East,Delaware,Dover,19901,Consumer,Medium,Regular Air,Technology,Office Machines,Small Box,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,2/25/2011,2/25/2011,0.08,99.99,8.00,91.99,19.99,1
88001,956,Tom Wiley,East,Delaware,Dover,19901,Consumer,Not Specified,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Trapezoid Extra Heavy Duty 4"" Binders",5/23/2011,5/24/2011,0.03,41.94,1.26,40.68,2.99,7
88001,956,Tom Wiley,East,Delaware,Dover,19901,Consumer,Not Specified,Regular Air,Office Supplies,Paper,Wrap Bag,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",5/23/2011,5/25/2011,0.09,4.73,0.43,4.30,1.52,11
88002,956,Tom Wiley,East,Delaware,Dover,19901,Consumer,Medium,Regular Air,Office Supplies,Paper,Small Box,Xerox 224,9/15/2011,9/17/2011,0.01,6.48,0.06,6.42,8.88,23
88002,956,Tom Wiley,East,Delaware,Dover,19901,Consumer,Medium,Express Air,Office Supplies,Pens & Art Supplies,Small Pack,Boston 16701 Slimline Battery Pencil Sharpener,9/15/2011,9/15/2011,0.06,15.94,0.96,14.98,5.45,11
88003,956,Tom Wiley,East,Delaware,Dover,19901,Consumer,Critical,Regular Air,Furniture,Office Furnishings,Small Pack,"Executive Impressions 12"" Wall Clock",1/20/2012,1/22/2012,0.07,17.67,1.24,16.43,8.99,2
88003,957,Brooke M Wood,East,Delaware,Newark,19711,Consumer,Critical,Regular Air,Office Supplies,Appliances,Small Box,Staples 4 Outlet Surge Protector,1/20/2012,1/22/2012,0.03,8.67,0.26,8.41,3.5,14
88003,957,Brooke M Wood,East,Delaware,Newark,19711,Consumer,Critical,Express Air,Technology,Computer Peripherals,Small Box,U.S. Robotics 56K Internet Call Modem,1/20/2012,1/22/2012,0.03,99.99,3.00,96.99,19.99,1
91581,959,Sally House,Central,Texas,Burleson,76028,Corporate,Not Specified,Delivery Truck,Technology,Office Machines,Jumbo Drum,Panasonic KX-P1150 Dot Matrix Printer,3/22/2010,3/23/2010,0.01,145.45,1.45,144.00,17.85,8
91582,959,Sally House,Central,Texas,Burleson,76028,Corporate,High,Regular Air,Technology,Telephones and Communication,Small Pack,Accessory8,3/13/2012,3/15/2012,0.06,85.99,5.16,80.83,1.25,2
89401,960,Phillip Chappell,West,California,Redondo Beach,90278,Home Office,Low,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 343,2/4/2010,2/8/2010,0.03,2.94,0.09,2.85,0.96,1
89405,960,Phillip Chappell,West,California,Redondo Beach,90278,Home Office,Medium,Delivery Truck,Furniture,Tables,Jumbo Box,Bretford Rectangular Conference Table Tops,1/8/2013,1/10/2013,0.07,376.13,26.33,349.80,85.63,1
89402,961,Benjamin Chan,West,California,Redwood City,94061,Home Office,Not Specified,Delivery Truck,Furniture,Tables,Jumbo Box,Bevis 36 x 72 Conference Tables,8/24/2010,8/24/2010,0.05,124.49,6.22,118.27,51.94,1
89403,961,Benjamin Chan,West,California,Redwood City,94061,Home Office,Not Specified,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1/18/2011,1/20/2011,0.01,200.98,2.01,198.97,23.76,1
89404,961,Benjamin Chan,West,California,Redwood City,94061,Home Office,High,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,7/1/2012,7/2/2012,0.01,180.98,1.81,179.17,30,4
89404,961,Benjamin Chan,West,California,Redwood City,94061,Home Office,High,Regular Air,Office Supplies,Paper,Small Box,Xerox 1937,7/1/2012,7/3/2012,0,48.04,0.00,48.04,5.79,10
89404,961,Benjamin Chan,West,California,Redwood City,94061,Home Office,High,Delivery Truck,Furniture,Tables,Jumbo Box,Bretford CR8500 Series Meeting Room Furniture,7/1/2012,7/3/2012,0.09,400.98,36.09,364.89,42.52,7
17636,962,Yvonne Clarke,Central,Illinois,Chicago,60610,Home Office,Low,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 343,2/4/2010,2/8/2010,0.03,2.94,0.09,2.85,0.96,2
24610,962,Yvonne Clarke,Central,Illinois,Chicago,60610,Home Office,Not Specified,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1/18/2011,1/20/2011,0.01,200.98,2.01,198.97,23.76,4
58433,962,Yvonne Clarke,Central,Illinois,Chicago,60610,Home Office,High,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,7/1/2012,7/2/2012,0.01,180.98,1.81,179.17,30,15
58433,962,Yvonne Clarke,Central,Illinois,Chicago,60610,Home Office,High,Regular Air,Office Supplies,Paper,Small Box,Xerox 1937,7/1/2012,7/3/2012,0,48.04,0.00,48.04,5.79,41
58433,962,Yvonne Clarke,Central,Illinois,Chicago,60610,Home Office,High,Delivery Truck,Furniture,Tables,Jumbo Box,Bretford CR8500 Series Meeting Room Furniture,7/1/2012,7/3/2012,0.09,400.98,36.09,364.89,42.52,27
7042,962,Yvonne Clarke,Central,Illinois,Chicago,60610,Home Office,Medium,Delivery Truck,Furniture,Tables,Jumbo Box,Bretford Rectangular Conference Table Tops,1/8/2013,1/10/2013,0.07,376.13,26.33,349.80,85.63,4
19429,962,Yvonne Clarke,Central,Illinois,Chicago,60610,Home Office,Not Specified,Delivery Truck,Furniture,Tables,Jumbo Box,Bevis 36 x 72 Conference Tables,8/24/2013,8/24/2013,0.05,124.49,6.22,118.27,51.94,4
86177,964,Virginia Rivera,West,California,Redwood City,94061,Home Office,Low,Regular Air,Office Supplies,Pens & Art Supplies,Wrap Bag,"Quartet Alpha® White Chalk, 12/Pack",12/30/2011,3/31/2012,0.02,2.21,0.04,2.17,1,10
86175,965,Martin Page,East,Connecticut,Hartford,6105,Consumer,High,Regular Air,Office Supplies,Paper,Wrap Bag,"Wirebound Service Call Books, 5 1/2"" x 4""",5/15/2011,5/16/2011,0.07,9.68,0.68,9.00,2.03,12
86176,966,Jacqueline Chung,East,Maine,Portland,4101,Home Office,High,Regular Air,Technology,Telephones and Communication,Small Box,5180,7/26/2011,7/27/2011,0.02,65.99,1.32,64.67,8.99,6
86179,967,Brandon C Yates,East,Massachusetts,Boston,2108,Home Office,Not Specified,Regular Air,Office Supplies,Storage & Organization,Small Box,Deluxe Rollaway Locking File with Drawer,6/24/2013,6/26/2013,0.04,415.88,16.64,399.24,11.37,2
86178,968,Yvonne D McLeod,East,New Hampshire,Hampton,3842,Home Office,High,Regular Air,Office Supplies,Paper,Wrap Bag,"Post-it® “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",12/25/2012,12/25/2012,0.04,7.28,0.29,6.99,1.77,13
86175,969,Joel Abrams,East,New Jersey,Ewing,8618,Consumer,High,Regular Air,Furniture,Office Furnishings,Medium Box,36X48 HARDFLOOR CHAIRMAT,5/15/2011,5/15/2011,0,20.98,0.00,20.98,21.2,17
86173,970,Lynn Payne,South,Virginia,Rose Hill,24281,Consumer,Medium,Delivery Truck,Furniture,Bookcases,Jumbo Box,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",10/20/2010,10/21/2010,0,170.98,0.00,170.98,35.89,8
86174,970,Lynn Payne,South,Virginia,Rose Hill,24281,Home Office,Medium,Regular Air,Office Supplies,Paper,Small Box,Xerox 1922,3/9/2011,3/9/2011,0.07,4.98,0.35,4.63,7.44,10
86174,970,Lynn Payne,South,Virginia,Rose Hill,24281,Home Office,Medium,Regular Air,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Box Cutter Scissors,3/9/2011,3/10/2011,0.07,10.23,0.72,9.51,4.68,6
86174,970,Lynn Payne,South,Virginia,Rose Hill,24281,Home Office,Medium,Regular Air,Technology,Telephones and Communication,Wrap Bag,Accessory21,3/9/2011,3/11/2011,0.08,20.99,1.68,19.31,0.99,12
86180,970,Lynn Payne,South,Virginia,Rose Hill,24281,Consumer,Medium,Regular Air,Technology,Copiers and Fax,Large Box,Canon PC1080F Personal Copier,10/20/2013,10/22/2013,0.04,599.99,24.00,575.99,24.49,22
87259,972,Gregory Holden,West,California,Riverside,92503,Corporate,Low,Delivery Truck,Furniture,Chairs & Chairmats,Jumbo Drum,Global Commerce™ Series High-Back Swivel/Tilt Chairs,8/29/2010,9/5/2010,0.03,284.98,8.55,276.43,69.55,2
87259,972,Gregory Holden,West,California,Riverside,92503,Corporate,Low,Regular Air,Furniture,Office Furnishings,Large Box,"Tensor ""Hersey Kiss"" Styled Floor Lamp",8/29/2010,8/29/2010,0,12.99,0.00,12.99,14.37,1
87265,972,Gregory Holden,West,California,Riverside,92503,Corporate,Medium,Regular Air,Technology,Telephones and Communication,Medium Box,1726 Digital Answering Machine,2/11/2013,2/12/2013,0.07,20.99,1.47,19.52,4.81,1
87267,972,Gregory Holden,West,California,Riverside,92503,Corporate,Low,Regular Air,Office Supplies,Envelopes,Small Box,#10 Self-Seal White Envelopes,5/21/2013,5/30/2013,0.09,11.09,1.00,10.09,5.25,8
87267,972,Gregory Holden,West,California,Riverside,92503,Corporate,Low,Express Air,Technology,Office Machines,Medium Box,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,5/21/2013,5/21/2013,0.08,120.97,9.68,111.29,7.11,8
87268,972,Gregory Holden,West,California,Riverside,92503,Corporate,High,Regular Air,Office Supplies,Envelopes,Small Box,#10 Self-Seal White Envelopes,8/5/2013,8/5/2013,0.05,11.09,0.55,10.54,5.25,22
87264,973,Victor Godfrey,West,California,Rocklin,95677,Corporate,High,Express Air,Furniture,Office Furnishings,Small Box,Staples Plastic Wall Frames,3/14/2012,3/15/2012,0.04,7.96,0.32,7.64,4.95,9
87268,973,Victor Godfrey,West,California,Rocklin,95677,Corporate,High,Regular Air,Furniture,Office Furnishings,Small Box,9-3/4 Diameter Round Wall Clock,8/5/2013,8/7/2013,0.06,13.79,0.83,12.96,8.78,20
87270,973,Victor Godfrey,West,California,Rocklin,95677,Corporate,Not Specified,Regular Air,Office Supplies,Appliances,Small Box,"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",11/9/2013,11/11/2013,0.06,56.96,3.42,53.54,13.22,23
87270,973,Victor Godfrey,West,California,Rocklin,95677,Corporate,Not Specified,Express Air,Technology,Computer Peripherals,Small Box,Keytronic French Keyboard,11/9/2013,11/10/2013,0.07,73.98,5.18,68.80,4,19
87263,974,Herman Pritchard,East,Maine,Saco,4072,Corporate,Critical,Express Air,Furniture,Office Furnishings,Medium Box,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",2/21/2012,2/23/2012,0.09,107.53,9.68,97.85,5.81,5
87260,975,Francis Evans,East,Massachusetts,Boston,2108,Corporate,Low,Regular Air,Office Supplies,Appliances,Small Box,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,10/4/2010,10/9/2010,0.1,2.22,0.22,2.00,5,3
87263,976,Jonathan Higgins,East,Massachusetts,Hanover,2339,Corporate,Critical,Regular Air,Office Supplies,Paper,Small Box,Xerox 1961,2/21/2012,2/22/2012,0,4.98,0.00,4.98,7.54,8
87268,977,Todd Wiggins,East,Massachusetts,Lawrence,1841,Corporate,High,Regular Air,Office Supplies,Appliances,Small Box,Kensington 7 Outlet MasterPiece® HOMEOFFICE Power Control Center,8/5/2013,8/5/2013,0.09,131.12,11.80,119.32,0.99,3
87269,978,Norman Tyler,East,New Jersey,North Arlington,7031,Corporate,Low,Regular Air,Furniture,Office Furnishings,Wrap Bag,Coloredge Poster Frame,10/4/2013,10/6/2013,0.02,14.2,0.28,13.92,5.3,11
87262,979,Francis Peterson,East,New Jersey,South Orange,7079,Corporate,High,Delivery Truck,Furniture,Tables,Jumbo Box,Bretford Rectangular Conference Table Tops,1/6/2012,1/8/2012,0.05,376.13,18.81,357.32,85.63,4
87266,979,Francis Peterson,East,New Jersey,South Orange,7079,Corporate,Low,Express Air,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 323,2/19/2013,2/24/2013,0.09,1.68,0.15,1.53,1.57,5
87258,980,Howard Burnett,East,Vermont,South Burlington,5403,Corporate,Medium,Regular Air,Office Supplies,Storage & Organization,Small Box,"Companion Letter/Legal File, Black",8/5/2010,8/6/2010,0,37.76,0.00,37.76,12.9,12
87261,981,Jacob Archer,South,Virginia,Rose Hill,24281,Corporate,Critical,Delivery Truck,Office Supplies,Appliances,Jumbo Drum,3.6 Cubic Foot Counter Height Office Refrigerator,11/14/2011,11/15/2011,0.01,294.62,2.95,291.67,42.52,10
87261,981,Jacob Archer,South,Virginia,Rose Hill,24281,Corporate,Critical,Express Air,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,11/14/2011,11/15/2011,0.1,60.97,6.10,54.87,4.5,8
87271,981,Jacob Archer,South,Virginia,Rose Hill,24281,Corporate,High,Regular Air,Office Supplies,Binders and Binder Accessories,Small Box,"ACCOHIDE® 3-Ring Binder, Blue, 1""",11/20/2013,11/20/2013,0.07,4.13,0.29,3.84,5.04,39
90201,983,Sue Drake,South,Arkansas,Searcy,72143,Corporate,Low,Regular Air,Technology,Computer Peripherals,Small Box,Gyration Ultra Professional Cordless Optical Suite,4/27/2010,4/27/2010,0.09,300.97,27.09,273.88,7.18,10
90207,983,Sue Drake,South,Arkansas,Searcy,72143,Small Business,High,Regular Air,Technology,Copiers and Fax,Large Box,Hewlett Packard LaserJet 3310 Copier,3/15/2012,3/15/2012,0.09,599.99,54.00,545.99,24.49,14
90207,983,Sue Drake,South,Arkansas,Searcy,72143,Small Business,High,Regular Air,Technology,Telephones and Communication,Small Box,M3682,3/15/2012,3/16/2012,0.03,125.99,3.78,122.21,8.08,2
90208,983,Sue Drake,South,Arkansas,Searcy,72143,Corporate,High,Regular Air,Technology,Telephones and Communication,Small Box,V70,5/2/2012,5/3/2012,0.1,205.99,20.60,185.39,2.5,15
90209,983,Sue Drake,South,Arkansas,Searcy,72143,Small Business,Medium,Regular Air,Furniture,Office Furnishings,Small Pack,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",10/18/2012,10/19/2012,0.06,20.24,1.21,19.03,6.67,8
90211,983,Sue Drake,South,Arkansas,Searcy,72143,Corporate,Medium,Regular Air,Office Supplies,Storage & Organization,Small Box,Iceberg Mobile Mega Data/Printer Cart ®,12/17/2012,12/18/2012,0,120.33,0.00,120.33,19.99,17
90204,984,Paul Cooper,West,California,Ontario,91761,Small Business,Not Specified,Regular Air,Office Supplies,Pens & Art Supplies,Small Pack,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",4/8/2011,4/9/2011,0.02,11.66,0.23,11.43,7.95,5
90204,984,Paul Cooper,West,California,Ontario,91761,Small Business,Not Specified,Regular Air,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Acme® 8"" Straight Scissors",4/8/2011,4/9/2011,0.04,12.98,0.52,12.46,3.14,5
90205,984,Paul Cooper,West,California,Ontario,91761,Small Business,High,Regular Air,Technology,Telephones and Communication,Small Box,KF 788,10/31/2011,10/31/2011,0.02,45.99,0.92,45.07,4.99,11
90209,984,Paul Cooper,West,California,Ontario,91761,Small Business,Medium,Regular Air,Office Supplies,Storage & Organization,Large Box,Tennsco Regal Shelving Units,10/18/2012,10/20/2012,0.07,101.41,7.10,94.31,35,3
90210,984,Paul Cooper,West,California,Ontario,91761,Small Business,Critical,Express Air,Furniture,Chairs & Chairmats,Medium Box,SAFCO Folding Chair Trolley,11/12/2012,11/13/2012,0.01,128.24,1.28,126.96,12.65,39
